addressLine1,formattedAddress,city,state,zipCode,price,addressLine2,county,bedrooms,bathrooms,squareFootage,propertyType,createdDate,lastSeen,status,removedDate,listedDate,daysOnMarket,yearBuilt,id,latitude,longitude,lotSize
1871 Nw S River Dr,"1871 Nw S River Dr, Unit 2005, Miami, FL 33125",Miami,FL,33125,2900,Unit 2005,Miami-Dade,2.0,2.0,857.0,Condo,2019-04-26T19:40:13.476Z,2023-06-12T00:00:00.000Z,Active,,2023-04-26T00:00:00.000Z,48,2010.0,"1871-Nw-S-River-Dr,-Unit-2005,-Miami,-FL-33125",25.784754,-80.225894,
1900 N Bayshore Dr,"1900 N Bayshore Dr, Apt 1809, Miami, FL 33132",Miami,FL,33132,2800,Apt 1809,Miami-Dade,1.0,1.5,838.0,Condo,2019-08-03T11:22:32.797Z,2023-06-12T00:00:00.000Z,Active,,2023-02-22T00:00:00.000Z,111,2007.0,"1900-N-Bayshore-Dr,-Apt-1809,-Miami,-FL-33132",25.794628,-80.187069,
1900 N Bayshore Dr,"1900 N Bayshore Dr, Apt 2109, Miami, FL 33132",Miami,FL,33132,2850,Apt 2109,Miami-Dade,1.0,1.5,838.0,Condo,2019-08-03T11:19:26.310Z,2023-06-12T00:00:00.000Z,Active,,2023-06-08T00:00:00.000Z,5,2007.0,"1900-N-Bayshore-Dr,-Apt-2109,-Miami,-FL-33132",25.794628,-80.187069,
1900 N Bayshore Dr,"1900 N Bayshore Dr, Apt 3418, Miami, FL 33132",Miami,FL,33132,4500,Apt 3418,Miami-Dade,2.0,2.5,1162.0,Condo,2019-08-25T02:16:23.459Z,2023-06-12T00:00:00.000Z,Active,,2023-04-04T00:00:00.000Z,70,2008.0,"1900-N-Bayshore-Dr,-Apt-3418,-Miami,-FL-33132",25.794767,-80.187442,
1915 Ne 193rd St,"1915 Ne 193rd St, Miami, FL 33179",Miami,FL,33179,4800,,Miami-Dade,4.0,2.0,2194.0,Single Family,2019-08-17T06:54:12.770Z,2023-06-12T00:00:00.000Z,Active,,2023-03-31T00:00:00.000Z,74,1958.0,"1915-Ne-193rd-St,-Miami,-FL-33179",25.95336,-80.162982,8000.0
1940 Sw 4th St,"1940 Sw 4th St, Apt 5, Miami, FL 33135",Miami,FL,33135,2500,Apt 5,Miami-Dade,2.0,1.0,603.0,Condo,2019-04-26T15:16:46.530Z,2023-06-12T00:00:00.000Z,Active,,2023-04-22T00:00:00.000Z,52,1970.0,"1940-Sw-4th-St,-Apt-5,-Miami,-FL-33135",25.768855,-80.227756,
1951 Nw South River Dr,"1951 Nw South River Dr, Miami, FL 33125",Miami,FL,33125,2380,,Miami-Dade,1.0,1.0,1000.0,Apartment,2019-10-11T18:11:00.505Z,2023-06-12T00:00:00.000Z,Active,,2023-01-10T00:00:00.000Z,154,2010.0,"1951-Nw-South-River-Dr,-Miami,-FL-33125",25.78478,-80.22704,
200 Biscayne Boulevard Way,"200 Biscayne Boulevard Way, Apt 3410, Miami, FL 33131",Miami,FL,33131,4000,Apt 3410,Miami-Dade,1.0,1.5,799.0,Condo,2019-08-03T11:41:14.506Z,2023-06-12T00:00:00.000Z,Active,,2023-03-06T00:00:00.000Z,99,2008.0,"200-Biscayne-Boulevard-Way,-Apt-3410,-Miami,-FL-33131",25.770527,-80.189544,
200 Biscayne Boulevard Way,"200 Biscayne Boulevard Way, Apt 3312, Miami, FL 33131",Miami,FL,33131,3900,Apt 3312,Miami-Dade,1.0,1.5,822.0,Condo,2019-10-25T15:12:37.154Z,2023-06-12T00:00:00.000Z,Active,,2023-04-24T00:00:00.000Z,50,2008.0,"200-Biscayne-Boulevard-Way,-Apt-3312,-Miami,-FL-33131",25.770527,-80.189544,
200 Biscayne Boulevard Way,"200 Biscayne Boulevard Way, Apt 3209, Miami, FL 33131",Miami,FL,33131,4000,Apt 3209,Miami-Dade,1.0,1.5,799.0,Condo,2019-10-29T06:35:40.514Z,2023-06-12T00:00:00.000Z,Active,,2023-06-06T00:00:00.000Z,7,2008.0,"200-Biscayne-Boulevard-Way,-Apt-3209,-Miami,-FL-33131",25.770527,-80.189544,
200 Biscayne Boulevard Way,"200 Biscayne Boulevard Way, Apt 4307, Miami, FL 33131",Miami,FL,33131,7500,Apt 4307,Miami-Dade,2.0,2.5,1500.0,Condo,2019-10-06T07:26:10.925Z,2023-06-12T00:00:00.000Z,Active,,2023-05-28T00:00:00.000Z,16,2008.0,"200-Biscayne-Boulevard-Way,-Apt-4307,-Miami,-FL-33131",25.770527,-80.189544,
200 Biscayne Boulevard Way,"200 Biscayne Boulevard Way, Apt 4707, Miami, FL 33131",Miami,FL,33131,8000,Apt 4707,Miami-Dade,2.0,2.5,1500.0,Condo,2019-08-25T00:55:41.190Z,2023-06-12T00:00:00.000Z,Active,,2023-05-16T00:00:00.000Z,28,2008.0,"200-Biscayne-Boulevard-Way,-Apt-4707,-Miami,-FL-33131",25.770527,-80.189544,
200 Biscayne Boulevard Way,"200 Biscayne Boulevard Way, Apt 902, Miami, FL 33131",Miami,FL,33131,7000,Apt 902,Miami-Dade,3.0,3.5,1694.0,Condo,2019-10-29T06:44:43.831Z,2023-06-12T00:00:00.000Z,Active,,2023-02-28T00:00:00.000Z,105,2008.0,"200-Biscayne-Boulevard-Way,-Apt-902,-Miami,-FL-33131",25.770527,-80.189544,
200 Biscayne Boulevard Way,"200 Biscayne Boulevard Way, Apt 507, Miami, FL 33131",Miami,FL,33131,7000,Apt 507,Miami-Dade,2.0,2.5,1574.0,Condo,2019-05-06T09:16:16.443Z,2023-06-12T00:00:00.000Z,Active,,2023-01-10T00:00:00.000Z,154,2008.0,"200-Biscayne-Boulevard-Way,-Apt-507,-Miami,-FL-33131",25.770527,-80.189544,
2001 Biscayne Blvd,"2001 Biscayne Blvd, Apt 2407, Miami, FL 33137",Miami,FL,33137,3500,Apt 2407,Miami-Dade,2.0,2.0,1085.0,Condo,2019-08-03T08:10:17.924Z,2023-06-12T00:00:00.000Z,Active,,2023-05-05T00:00:00.000Z,39,2004.0,"2001-Biscayne-Blvd,-Apt-2407,-Miami,-FL-33137",25.795596,-80.188108,
2001 Biscayne Blvd,"2001 Biscayne Blvd, Apt 2521, Miami, FL 33137",Miami,FL,33137,2600,Apt 2521,Miami-Dade,1.0,1.0,717.0,Condo,2019-09-19T14:27:57.582Z,2023-06-12T00:00:00.000Z,Active,,2023-06-06T00:00:00.000Z,7,2004.0,"2001-Biscayne-Blvd,-Apt-2521,-Miami,-FL-33137",25.795596,-80.188108,
201 Se 2nd Ave,"201 Se 2nd Ave, Miami, FL 33131",Miami,FL,33131,2905,,Miami-Dade,1.0,1.0,700.0,Apartment,2019-08-25T00:17:51.829Z,2023-06-12T00:00:00.000Z,Active,,2022-12-22T00:00:00.000Z,173,2016.0,"201-Se-2nd-Ave,-Miami,-FL-33131",25.772203,-80.189937,
20941 Ne 25th Ct,"20941 Ne 25th Ct, Miami, FL 33180",Miami,FL,33180,4790,,Miami-Dade,4.0,3.0,1650.0,Single Family,2019-08-03T10:56:31.508Z,2023-06-12T00:00:00.000Z,Active,,2023-05-05T00:00:00.000Z,39,1958.0,"20941-Ne-25th-Ct,-Miami,-FL-33180",25.969652,-80.150457,8400.0
2095 Keystone Blvd,"2095 Keystone Blvd, North, Miami, FL 33181",Miami,FL,33181,11990,North,Miami-Dade,3.0,2.0,1864.0,Single Family,2019-10-29T07:15:01.266Z,2023-06-12T00:00:00.000Z,Active,,2023-03-06T00:00:00.000Z,99,1954.0,"2095-Keystone-Blvd,-North,-Miami,-FL-33181",25.892741,-80.155136,10125.0
2101 Brickell Ave,"2101 Brickell Ave, Apt 1202, Miami, FL 33129",Miami,FL,33129,3150,Apt 1202,Miami-Dade,1.0,1.0,791.0,Condo,2019-08-03T10:57:52.911Z,2023-06-12T00:00:00.000Z,Active,,2023-06-05T00:00:00.000Z,8,2004.0,"2101-Brickell-Ave,-Apt-1202,-Miami,-FL-33129",25.752412,-80.198876,
2101 Brickell Ave,"2101 Brickell Ave, Apt 2901, Miami, FL 33129",Miami,FL,33129,4500,Apt 2901,Miami-Dade,2.0,2.0,1367.0,Condo,2019-05-06T09:32:15.693Z,2023-06-12T00:00:00.000Z,Active,,2023-04-27T00:00:00.000Z,47,2004.0,"2101-Brickell-Ave,-Apt-2901,-Miami,-FL-33129",25.752412,-80.198876,
2101 Brickell Ave,"2101 Brickell Ave, Apt 704, Miami, FL 33129",Miami,FL,33129,3100,Apt 704,Miami-Dade,1.0,1.0,791.0,Condo,2019-05-16T23:14:40.479Z,2023-06-12T00:00:00.000Z,Active,,2023-05-16T00:00:00.000Z,28,2004.0,"2101-Brickell-Ave,-Apt-704,-Miami,-FL-33129",25.752412,-80.198876,
21100 Ne 25th Ct,"21100 Ne 25th Ct, Miami, FL 33180",Miami,FL,33180,17000,,Miami-Dade,3.0,3.5,3000.0,Single Family,2019-08-03T08:34:43.407Z,2023-06-12T00:00:00.000Z,Active,,2023-05-30T00:00:00.000Z,14,1959.0,"21100-Ne-25th-Ct,-Miami,-FL-33180",25.970665,-80.151012,9000.0
218 Se 14th St,"218 Se 14th St, Apt TS307, Miami, FL 33131",Miami,FL,33131,3300,Apt TS307,Miami-Dade,1.0,1.0,811.0,Condo,2019-04-26T22:35:30.385Z,2023-06-12T00:00:00.000Z,Active,,2023-04-25T00:00:00.000Z,49,2006.0,"218-Se-14th-St,-Apt-TS307,-Miami,-FL-33131",25.759651,-80.190194,
230 Ne 4th St,"230 Ne 4th St, Miami, FL 33132",Miami,FL,33132,2396,,Miami-Dade,1.0,1.0,,Apartment,2019-10-21T17:41:08.039Z,2023-06-12T00:00:00.000Z,Active,,2023-02-25T00:00:00.000Z,108,2018.0,"230-Ne-4th-St,-Miami,-FL-33132",25.777841,-80.189716,
2335 Trapp Ave,"2335 Trapp Ave, Miami, FL 33133",Miami,FL,33133,2600,,Miami-Dade,1.0,1.0,650.0,Single Family,2019-08-25T01:39:12.822Z,2023-06-12T00:00:00.000Z,Active,,2023-05-19T00:00:00.000Z,25,1912.0,"2335-Trapp-Ave,-Miami,-FL-33133",25.738014,-80.232356,9976.0
234 Ne 3rd St,"234 Ne 3rd St, Apt 509, Miami, FL 33132",Miami,FL,33132,2299,Apt 509,Miami-Dade,1.0,1.0,625.0,Condo,2019-05-16T23:15:25.351Z,2023-06-12T00:00:00.000Z,Active,,2023-06-05T00:00:00.000Z,8,2005.0,"234-Ne-3rd-St,-Apt-509,-Miami,-FL-33132",25.776894,-80.189666,
2425 Sw 27th Ave,"2425 Sw 27th Ave, Ph 1406, Miami, FL 33145",Miami,FL,33145,3100,Ph 1406,Miami-Dade,2.0,2.0,1220.0,Condo,2019-10-29T07:26:44.012Z,2023-06-12T00:00:00.000Z,Active,,2023-05-29T00:00:00.000Z,15,2007.0,"2425-Sw-27th-Ave,-Ph-1406,-Miami,-FL-33145",25.746717,-80.237798,
244 Biscayne Blvd,"244 Biscayne Blvd, Apt 1904, Miami, FL 33132",Miami,FL,33132,3400,Apt 1904,Miami-Dade,1.0,1.0,806.0,Condo,2019-08-03T08:48:33.214Z,2023-06-12T00:00:00.000Z,Active,,2023-04-12T00:00:00.000Z,62,2008.0,"244-Biscayne-Blvd,-Apt-1904,-Miami,-FL-33132",25.776994,-80.1888,
244 Biscayne Blvd,"244 Biscayne Blvd, Apt 449, Miami, FL 33132",Miami,FL,33132,2800,Apt 449,Miami-Dade,1.0,2.0,978.0,Condo,2019-10-29T06:40:01.864Z,2023-06-12T00:00:00.000Z,Active,,2023-04-05T00:00:00.000Z,69,2008.0,"244-Biscayne-Blvd,-Apt-449,-Miami,-FL-33132",25.776994,-80.1888,
244 Biscayne Blvd,"244 Biscayne Blvd, Apt 904, Miami, FL 33132",Miami,FL,33132,2900,Apt 904,Miami-Dade,1.0,1.0,806.0,Condo,2019-08-25T01:20:05.525Z,2023-06-12T00:00:00.000Z,Active,,2023-03-24T00:00:00.000Z,81,2008.0,"244-Biscayne-Blvd,-Apt-904,-Miami,-FL-33132",25.776994,-80.1888,
2501 Sw 37th Ave,"2501 Sw 37th Ave, Apt 304, Miami, FL 33133",Miami,FL,33133,3499,Apt 304,Miami-Dade,2.0,2.0,1100.0,Apartment,2019-08-03T10:56:54.568Z,2023-06-12T00:00:00.000Z,Active,,2023-05-17T00:00:00.000Z,27,2002.0,"2501-Sw-37th-Ave,-Apt-304,-Miami,-FL-33133",25.744308,-80.254066,
2515 Nw 52nd St,"2515 Nw 52nd St, Apt 1, Miami, FL 33142",Miami,FL,33142,1850,Apt 1,Miami-Dade,2.0,1.0,2495.0,Single Family,2019-08-03T09:35:45.682Z,2023-06-12T00:00:00.000Z,Active,,2023-06-01T00:00:00.000Z,12,1953.0,"2515-Nw-52nd-St,-Apt-1,-Miami,-FL-33142",25.822391,-80.239252,13200.0
253 Ne 2nd St,"253 Ne 2nd St, Apt 231, Miami, FL 33132",Miami,FL,33132,2200,Apt 231,Miami-Dade,1.0,1.0,506.0,Condo,2019-08-03T09:38:08.363Z,2023-06-12T00:00:00.000Z,Active,,2023-06-05T00:00:00.000Z,8,2008.0,"253-Ne-2nd-St,-Apt-231,-Miami,-FL-33132",25.776373,-80.188828,
253 Ne 2nd St,"253 Ne 2nd St, Apt 424, Miami, FL 33132",Miami,FL,33132,2850,Apt 424,Miami-Dade,1.0,1.5,978.0,Condo,2019-10-21T18:28:09.865Z,2023-06-12T00:00:00.000Z,Active,,2023-04-27T00:00:00.000Z,47,2008.0,"253-Ne-2nd-St,-Apt-424,-Miami,-FL-33132",25.776373,-80.188828,
2560 Inagua Ave,"2560 Inagua Ave, Miami, FL 33133",Miami,FL,33133,12000,,Miami-Dade,3.0,3.0,1828.0,Single Family,2019-08-03T10:55:24.964Z,2023-06-12T00:00:00.000Z,Active,,2023-05-09T00:00:00.000Z,35,1952.0,"2560-Inagua-Ave,-Miami,-FL-33133",25.736634,-80.236298,6938.0
2561 Trapp Ave,"2561 Trapp Ave, Miami, FL 33133",Miami,FL,33133,25000,,Miami-Dade,4.0,4.5,4191.0,Single Family,2019-04-26T19:40:13.476Z,2023-06-12T00:00:00.000Z,Active,,2023-04-24T00:00:00.000Z,50,2008.0,"2561-Trapp-Ave,-Miami,-FL-33133",25.735534,-80.235571,7213.0
2601 Nw 16th Street Rd,"2601 Nw 16th Street Rd, Miami, FL 33125",Miami,FL,33125,1455,,Miami-Dade,,,,Apartment,2019-10-29T07:54:08.320Z,2023-06-12T00:00:00.000Z,Active,,2022-12-22T00:00:00.000Z,173,2014.0,"2601-Nw-16th-Street-Rd,-Miami,-FL-33125",25.79067,-80.23887,
2651 Nw 13th St,"2651 Nw 13th St, Apt 50, Miami, FL 33125",Miami,FL,33125,2200,Apt 50,Miami-Dade,1.0,1.0,450.0,Condo,2019-08-25T00:58:26.424Z,2023-06-12T00:00:00.000Z,Active,,2023-04-23T00:00:00.000Z,51,1961.0,"2651-Nw-13th-St,-Apt-50,-Miami,-FL-33125",25.786301,-80.237485,
2669 S Bayshore Dr,"2669 S Bayshore Dr, Unit 903N, Miami, FL 33133",Miami,FL,33133,35000,Unit 903N,Miami-Dade,5.0,5.0,4206.0,Condo,2019-08-03T10:24:17.337Z,2023-06-12T00:00:00.000Z,Active,,2023-06-02T00:00:00.000Z,11,2016.0,"2669-S-Bayshore-Dr,-Unit-903N,-Miami,-FL-33133",25.730385,-80.236828,
2701 Biscayne Blvd,"2701 Biscayne Blvd, Miami, FL 33137",Miami,FL,33137,2790,,Miami-Dade,1.0,1.0,750.0,Apartment,2019-08-03T10:39:07.280Z,2023-06-12T00:00:00.000Z,Active,,2022-12-22T00:00:00.000Z,173,2019.0,"2701-Biscayne-Blvd,-Miami,-FL-33137",25.803224,-80.188458,
275 Ne 18th St,"275 Ne 18th St, Miami, FL 33132",Miami,FL,33132,2550,,Miami-Dade,1.0,1.0,604.0,Townhouse,2019-09-17T20:05:07.051Z,2023-06-12T00:00:00.000Z,Active,,2023-01-10T00:00:00.000Z,154,2005.0,"275-Ne-18th-St,-Miami,-FL-33132",25.793962,-80.189463,
275 Ne 18th St,"275 Ne 18th St, Apt 803, Miami, FL 33132",Miami,FL,33132,3000,Apt 803,Miami-Dade,2.0,2.0,1040.0,Condo,2019-10-06T08:00:43.548Z,2023-06-12T00:00:00.000Z,Active,,2023-06-08T00:00:00.000Z,5,2005.0,"275-Ne-18th-St,-Apt-803,-Miami,-FL-33132",25.793965,-80.189463,
2852 Sw 32nd Ct,"2852 Sw 32nd Ct, Unit 2852, Miami, FL 33133",Miami,FL,33133,6800,Unit 2852,Miami-Dade,3.0,3.5,2039.0,Townhouse,2019-05-06T09:52:55.295Z,2023-06-12T00:00:00.000Z,Active,,2023-05-03T00:00:00.000Z,41,2015.0,"2852-Sw-32nd-Ct,-Unit-2852,-Miami,-FL-33133",25.73789,-80.247242,
2900 Ne 7th Ave,"2900 Ne 7th Ave, Unit 1405, Miami, FL 33137",Miami,FL,33137,7500,Unit 1405,Miami-Dade,2.0,3.0,1223.0,Condo,2019-08-03T10:58:08.372Z,2023-06-12T00:00:00.000Z,Active,,2023-05-05T00:00:00.000Z,39,2017.0,"2900-Ne-7th-Ave,-Unit-1405,-Miami,-FL-33137",25.804882,-80.186017,
2900 Ne 7th Ave,"2900 Ne 7th Ave, Unit 4301, Miami, FL 33137",Miami,FL,33137,5250,Unit 4301,Miami-Dade,2.0,2.5,1060.0,Condo,2019-09-17T20:37:07.592Z,2023-06-12T00:00:00.000Z,Active,,2023-05-19T00:00:00.000Z,25,2017.0,"2900-Ne-7th-Ave,-Unit-4301,-Miami,-FL-33137",25.804882,-80.186017,
2900 Ne 7th Ave,"2900 Ne 7th Ave, Unit 4002, Miami, FL 33137",Miami,FL,33137,12000,Unit 4002,Miami-Dade,3.0,4.0,1698.0,Condo,2019-08-03T09:41:20.282Z,2023-06-12T00:00:00.000Z,Active,,2023-04-17T00:00:00.000Z,57,2017.0,"2900-Ne-7th-Ave,-Unit-4002,-Miami,-FL-33137",25.804882,-80.186017,
2900 Ne 7th Ave,"2900 Ne 7th Ave, Unit 801, Miami, FL 33137",Miami,FL,33137,5200,Unit 801,Miami-Dade,2.0,2.5,1060.0,Condo,2019-08-03T08:51:43.470Z,2023-06-12T00:00:00.000Z,Active,,2023-05-31T00:00:00.000Z,13,2017.0,"2900-Ne-7th-Ave,-Unit-801,-Miami,-FL-33137",25.804882,-80.186017,
2955 Bird Ave Ph B,"2955 Bird Ave Ph B, Miami, FL 33133",Miami,FL,33133,7500,,Miami-Dade,2.0,2.5,1480.0,Condo,2019-08-03T10:08:02.939Z,2023-06-12T00:00:00.000Z,Active,,2023-04-24T00:00:00.000Z,50,2016.0,"2955-Bird-Ave-Ph-B,-Miami,-FL-33133",25.735766,-80.240696,
2955 Bird Ave,"2955 Bird Ave, Unit 2A, Miami, FL 33133",Miami,FL,33133,5500,Unit 2A,Miami-Dade,2.0,2.5,1450.0,Condo,2019-08-03T10:08:02.939Z,2023-06-12T00:00:00.000Z,Active,,2023-05-17T00:00:00.000Z,27,2016.0,"2955-Bird-Ave,-Unit-2A,-Miami,-FL-33133",25.735766,-80.240696,
3 Grove Isle Dr,"3 Grove Isle Dr, Unit C502, Miami, FL 33133",Miami,FL,33133,12800,Unit C502,Miami-Dade,3.0,2.0,2398.0,Condo,2019-08-03T11:30:32.293Z,2023-06-12T00:00:00.000Z,Active,,2023-04-30T00:00:00.000Z,44,1981.0,"3-Grove-Isle-Dr,-Unit-C502,-Miami,-FL-33133",25.73513,-80.218746,
300 S Biscayne Blvd,"300 S Biscayne Blvd, Unit L834, Miami, FL 33131",Miami,FL,33131,3900,Unit L834,Miami-Dade,2.0,2.0,995.0,Condo,2019-08-25T00:27:14.239Z,2023-06-12T00:00:00.000Z,Active,,2023-05-12T00:00:00.000Z,32,2008.0,"300-S-Biscayne-Blvd,-Unit-L834,-Miami,-FL-33131",25.771365,-80.187707,
31 Se 5th St,"31 Se 5th St, Apt 1908, Miami, FL 33131",Miami,FL,33131,4150,Apt 1908,Miami-Dade,2.0,2.0,1051.0,Apartment,2019-05-06T09:26:57.971Z,2023-06-12T00:00:00.000Z,Active,,2023-05-18T00:00:00.000Z,26,2006.0,"31-Se-5th-St,-Apt-1908,-Miami,-FL-33131",25.769585,-80.191981,
31 Se 6th St,"31 Se 6th St, Apt 1702, Miami, FL 33131",Miami,FL,33131,4100,Apt 1702,Miami-Dade,2.0,2.0,1016.0,Condo,2019-10-29T07:11:43.176Z,2023-06-12T00:00:00.000Z,Active,,2023-04-24T00:00:00.000Z,50,2014.0,"31-Se-6th-St,-Apt-1702,-Miami,-FL-33131",25.768561,-80.191886,
31 Se 6th St,"31 Se 6th St, Apt 603, Miami, FL 33131",Miami,FL,33131,3000,Apt 603,Miami-Dade,,1.0,551.0,Condo,2019-09-17T20:44:43.719Z,2023-06-12T00:00:00.000Z,Active,,2023-04-11T00:00:00.000Z,63,2014.0,"31-Se-6th-St,-Apt-603,-Miami,-FL-33131",25.768561,-80.191886,
31 Se 6th St,"31 Se 6th St, Apt 807, Miami, FL 33131",Miami,FL,33131,5000,Apt 807,Miami-Dade,2.0,2.0,1086.0,Condo,2019-10-25T14:20:39.562Z,2023-06-12T00:00:00.000Z,Active,,2023-06-06T00:00:00.000Z,7,,"31-Se-6th-St,-Apt-807,-Miami,-FL-33131",25.768561,-80.191886,
3131 Ne 7th Ave,"3131 Ne 7th Ave, Unit 4805, Miami, FL 33137",Miami,FL,33137,7200,Unit 4805,Miami-Dade,2.0,2.0,1088.0,Condo,2019-04-26T19:40:13.476Z,2023-06-12T00:00:00.000Z,Active,,2023-04-06T00:00:00.000Z,68,2018.0,"3131-Ne-7th-Ave,-Unit-4805,-Miami,-FL-33137",25.807376,-80.185864,
3131 Ne 7th Ave,"3131 Ne 7th Ave, Unit 5003, Miami, FL 33137",Miami,FL,33137,25000,Unit 5003,Miami-Dade,4.0,5.5,2887.0,Condo,2019-08-25T01:20:05.517Z,2023-06-12T00:00:00.000Z,Active,,2023-05-01T00:00:00.000Z,43,2018.0,"3131-Ne-7th-Ave,-Unit-5003,-Miami,-FL-33137",25.807376,-80.185864,
3180 Coral Way,"3180 Coral Way, Apt 905, Miami, FL 33145",Miami,FL,33145,2700,Apt 905,Miami-Dade,1.0,1.0,810.0,Condo,2019-10-29T07:16:55.320Z,2023-06-12T00:00:00.000Z,Active,,2023-06-05T00:00:00.000Z,8,2006.0,"3180-Coral-Way,-Apt-905,-Miami,-FL-33145",25.749613,-80.245688,
3224 Biscayne Blvd,"3224 Biscayne Blvd, Apt 1B, Miami, FL 33137",Miami,FL,33137,2450,Apt 1B,Miami-Dade,1.0,1.0,544.0,Condo,2019-09-19T14:29:17.578Z,2023-06-12T00:00:00.000Z,Active,,2023-04-26T00:00:00.000Z,48,1925.0,"3224-Biscayne-Blvd,-Apt-1B,-Miami,-FL-33137",25.807535,-80.189879,
3235 Sw 58th Ct,"3235 Sw 58th Ct, Miami, FL 33155",Miami,FL,33155,18000,,Miami-Dade,8.0,6.0,7847.0,Single Family,2019-08-03T10:58:08.372Z,2023-06-12T00:00:00.000Z,Active,,2023-03-05T00:00:00.000Z,100,1951.0,"3235-Sw-58th-Ct,-Miami,-FL-33155",25.740178,-80.289612,10350.0
325 S Biscayne Blvd,"325 S Biscayne Blvd, Apt 2022, Miami, FL 33131",Miami,FL,33131,3700,Apt 2022,Miami-Dade,2.0,2.0,1169.0,Condo,2019-05-06T07:21:18.778Z,2023-06-12T00:00:00.000Z,Active,,2023-03-28T00:00:00.000Z,77,2005.0,"325-S-Biscayne-Blvd,-Apt-2022,-Miami,-FL-33131",25.771437,-80.186275,
325 S Biscayne Blvd,"325 S Biscayne Blvd, Apt 2423, Miami, FL 33131",Miami,FL,33131,10000,Apt 2423,Miami-Dade,3.0,2.0,1792.0,Condo,2019-09-25T05:08:37.401Z,2023-06-12T00:00:00.000Z,Active,,2023-03-13T00:00:00.000Z,92,2005.0,"325-S-Biscayne-Blvd,-Apt-2423,-Miami,-FL-33131",25.771437,-80.186275,
325 S Biscayne Blvd,"325 S Biscayne Blvd, Apt 3222, Miami, FL 33131",Miami,FL,33131,4000,Apt 3222,Miami-Dade,2.0,2.0,1169.0,Condo,2019-08-03T09:12:43.344Z,2023-06-12T00:00:00.000Z,Active,,2023-04-07T00:00:00.000Z,67,2005.0,"325-S-Biscayne-Blvd,-Apt-3222,-Miami,-FL-33131",25.771437,-80.186275,
325 S Biscayne Blvd,"325 S Biscayne Blvd, Apt 2926, Miami, FL 33131",Miami,FL,33131,4500,Apt 2926,Miami-Dade,3.0,2.0,1416.0,Condo,2019-04-26T22:35:30.385Z,2023-06-12T00:00:00.000Z,Active,,2023-04-13T00:00:00.000Z,61,2005.0,"325-S-Biscayne-Blvd,-Apt-2926,-Miami,-FL-33131",25.771437,-80.186275,
325 S Biscayne Blvd,"325 S Biscayne Blvd, Apt 4020, Miami, FL 33131",Miami,FL,33131,2200,Apt 4020,Miami-Dade,,1.0,507.0,Condo,2019-08-03T10:15:26.917Z,2023-06-12T00:00:00.000Z,Active,,2023-04-26T00:00:00.000Z,48,2005.0,"325-S-Biscayne-Blvd,-Apt-4020,-Miami,-FL-33131",25.771437,-80.186275,
3265 Bird Ave,"3265 Bird Ave, Unit 301, Miami, FL 33133",Miami,FL,33133,5000,Unit 301,Miami-Dade,2.0,2.5,1560.0,Condo,2019-09-19T15:22:53.912Z,2023-06-12T00:00:00.000Z,Active,,2023-04-28T00:00:00.000Z,46,2019.0,"3265-Bird-Ave,-Unit-301,-Miami,-FL-33133",25.735548,-80.247274,
327 Menores Ave,"327 Menores Ave, Miami, FL 33134",Miami,FL,33134,10500,,Miami-Dade,6.0,5.5,3724.0,Single Family,2019-10-25T10:48:38.750Z,2023-06-12T00:00:00.000Z,Active,,2023-04-17T00:00:00.000Z,57,1929.0,"327-Menores-Ave,-Miami,-FL-33134",25.7584,-80.261561,12367.0
3301 Ne 1st Ave,"3301 Ne 1st Ave, Apt H1110, Miami, FL 33137",Miami,FL,33137,4000,Apt H1110,Miami-Dade,2.0,2.0,1142.0,Condo,2019-09-17T20:49:23.625Z,2023-06-12T00:00:00.000Z,Active,,2023-04-22T00:00:00.000Z,52,2008.0,"3301-Ne-1st-Ave,-Apt-H1110,-Miami,-FL-33137",25.807767,-80.192271,
3301 Ne 1st Ave,"3301 Ne 1st Ave, Apt H1006, Miami, FL 33137",Miami,FL,33137,3000,Apt H1006,Miami-Dade,1.0,1.5,861.0,Condo,2019-08-03T09:23:58.691Z,2023-06-12T00:00:00.000Z,Active,,2023-06-06T00:00:00.000Z,7,2008.0,"3301-Ne-1st-Ave,-Apt-H1006,-Miami,-FL-33137",25.807767,-80.192271,
3315 Sw 23rd St,"3315 Sw 23rd St, Unit 3315, Miami, FL 33145",Miami,FL,33145,4000,Unit 3315,Miami-Dade,3.0,2.0,1379.0,Duplex-Triplex,2019-08-25T01:20:05.525Z,2023-06-12T00:00:00.000Z,Active,,2023-06-10T00:00:00.000Z,3,1996.0,"3315-Sw-23rd-St,-Unit-3315,-Miami,-FL-33145",25.748553,-80.24822,7500.0
333 Ne 24th St,"333 Ne 24th St, Apt 1106, Miami, FL 33137",Miami,FL,33137,3000,Apt 1106,Miami-Dade,1.0,1.0,693.0,Condo,2019-08-03T08:17:44.689Z,2023-06-12T00:00:00.000Z,Active,,2023-04-06T00:00:00.000Z,68,2008.0,"333-Ne-24th-St,-Apt-1106,-Miami,-FL-33137",25.800567,-80.188368,
